,Index1,Index2,Interaction Strength
4368,6257.0,26785.0,1.5871658
4369,26838.0,27719.0,1.587155
4370,8558.0,12022.0,1.587139
4371,13231.0,22064.0,1.5870785
4372,4865.0,17761.0,1.5870651
4373,16625.0,17982.0,1.587038
4374,530.0,15556.0,1.5870115
4375,4865.0,12668.0,1.5868998
4376,16156.0,27260.0,1.586765
4377,16798.0,17658.0,1.5866617
4378,2829.0,17022.0,1.586652
4379,2120.0,16959.0,1.5865918
4380,23980.0,25972.0,1.5865849
4381,6988.0,17381.0,1.5865525
4382,15909.0,23145.0,1.5864515
4383,444.0,15309.0,1.586431
4384,11144.0,13371.0,1.5864269
4385,7286.0,17317.0,1.5863845
4386,11908.0,16754.0,1.5863596
4387,12709.0,25215.0,1.5863464
4388,16720.0,26184.0,1.5863328
4389,8086.0,13371.0,1.5863272
4390,16625.0,26649.0,1.5862546
4391,645.0,25215.0,1.5862397
4392,2412.0,17381.0,1.5862244
4393,7838.0,22852.0,1.5861869
4394,361.0,7838.0,1.5861704
4395,2120.0,16754.0,1.5861259
4396,8531.0,10289.0,1.5861195
4397,11024.0,16798.0,1.5861119
4398,6281.0,15909.0,1.5860164
4399,12385.0,18467.0,1.5860039
4400,8194.0,25162.0,1.5859627
4401,9151.0,9470.0,1.5859547
4402,16738.0,25963.0,1.5859467
4403,5509.0,17317.0,1.5859371
4404,2120.0,10501.0,1.5858449
4405,17929.0,27690.0,1.585802
4406,8940.0,12127.0,1.5857987
4407,885.0,4358.0,1.5857139
4408,10501.0,21793.0,1.5857112
4409,16551.0,27260.0,1.5856946
4410,17278.0,17678.0,1.5856684
4411,15252.0,17381.0,1.585634
4412,16738.0,23901.0,1.5855267
4413,4994.0,21923.0,1.5855138
4414,3918.0,8161.0,1.5854324
4415,19953.0,27260.0,1.5854218
4416,10501.0,13371.0,1.5853798
4417,8614.0,13566.0,1.5853796
4418,6887.0,13371.0,1.585356
4419,15909.0,17452.0,1.5853038
4420,408.0,15886.0,1.5852815
4421,9465.0,22844.0,1.5852617
4422,5175.0,8560.0,1.5852307
4423,14773.0,17381.0,1.5851893
4424,16738.0,23649.0,1.5850557
4425,11544.0,12385.0,1.5850165
4426,16754.0,25963.0,1.5850017
4427,22705.0,27260.0,1.5849892
4428,12385.0,13426.0,1.5849553
4429,4994.0,9595.0,1.5849462
4430,408.0,2379.0,1.5849253
4431,14677.0,15556.0,1.584863
4432,9465.0,23244.0,1.584827
4433,14454.0,15909.0,1.5848001
4434,8614.0,18586.0,1.5847859
4435,16720.0,20281.0,1.5847772
4436,9286.0,16625.0,1.5847629
4437,5881.0,25215.0,1.5847358
4438,5670.0,27687.0,1.5847335
4439,6257.0,12633.0,1.584712
4440,10718.0,12385.0,1.5846761
4441,2626.0,2829.0,1.5846632
4442,9066.0,12877.0,1.5846177
4443,12877.0,16167.0,1.584539
4444,4438.0,15909.0,1.5845054
4445,823.0,22288.0,1.5844984
4446,8089.0,25775.0,1.5844982
4447,2200.0,15556.0,1.5844817
4448,823.0,3360.0,1.584456
4449,16828.0,19011.0,1.5843775
4450,12565.0,23648.0,1.5843444
4451,8531.0,23901.0,1.5843416
4452,4994.0,5109.0,1.5842866
4453,5215.0,27443.0,1.584253
4454,16625.0,25234.0,1.5841326
4455,8369.0,25972.0,1.5841191
4456,8765.0,15556.0,1.5841113
4457,4415.0,6257.0,1.5841043
4458,12565.0,15345.0,1.5840664
4459,507.0,15886.0,1.584064
4460,16798.0,23147.0,1.5840051
4461,8193.0,25215.0,1.5839813
4462,6410.0,12299.0,1.5839525
4463,15886.0,16035.0,1.5839351
4464,12299.0,12385.0,1.5838835
4465,13231.0,26785.0,1.5838193
4466,4068.0,25215.0,1.5836945
4467,10085.0,12022.0,1.5836861
4468,1791.0,27260.0,1.5835929
4469,24146.0,27443.0,1.5835891
4470,13002.0,27260.0,1.5835502
4471,18986.0,27875.0,1.5835155
4472,1791.0,16754.0,1.5834763
4473,8614.0,17532.0,1.5834246
4474,15909.0,21303.0,1.5834239
4475,6257.0,18666.0,1.5834045
4476,3978.0,23042.0,1.5833689
4477,10501.0,15309.0,1.5833338
4478,8405.0,17317.0,1.5833203
4479,2120.0,16999.0,1.5833046
4480,23042.0,27719.0,1.5832416
4481,10384.0,23757.0,1.5832316
4482,21335.0,25726.0,1.5831866
4483,8089.0,24709.0,1.5830516
4484,12385.0,26688.0,1.5830182
4485,3816.0,25972.0,1.5830173
4486,7134.0,24933.0,1.5829953
4487,5175.0,22288.0,1.5829897
4488,8467.0,19011.0,1.5829892
4489,5117.0,12385.0,1.5829773
4490,9066.0,25972.0,1.582973
4491,5175.0,8161.0,1.5829575
4492,16754.0,17944.0,1.5829309
4493,15909.0,17998.0,1.5828075
4494,8161.0,8791.0,1.5827073
4495,12385.0,21789.0,1.5826842
4496,17317.0,17660.0,1.5826668
4497,4994.0,17836.0,1.582605
4498,823.0,13701.0,1.5826035
4499,17836.0,24146.0,1.5826031
4500,2200.0,4794.0,1.5825616
4501,14704.0,27687.0,1.5825034
4502,12260.0,12385.0,1.5825028
4503,9465.0,22852.0,1.5825008
4504,1894.0,27260.0,1.5824169
4505,16625.0,16775.0,1.5824099
4506,25215.0,27086.0,1.582313
4507,8614.0,27689.0,1.5822684
4508,16798.0,22961.0,1.5822423
4509,19272.0,24433.0,1.5822151
4510,4994.0,26957.0,1.582151
4511,2942.0,10262.0,1.5820748
4512,4994.0,6816.0,1.5820699
4513,6925.0,24933.0,1.582036
4514,1659.0,10289.0,1.581993
4515,4994.0,10033.0,1.581993
4516,7735.0,18531.0,1.5819691
4517,20497.0,26157.0,1.5819497
4518,7134.0,9470.0,1.5819339
4519,5169.0,16798.0,1.5819142
4520,823.0,9458.0,1.5818846
4521,13993.0,27443.0,1.5818701
4522,6620.0,12385.0,1.5818698
4523,2829.0,14020.0,1.5818391
4524,16720.0,24284.0,1.5818083
4525,25215.0,25939.0,1.5816631
4526,15886.0,18986.0,1.5815638
4527,6257.0,7643.0,1.5814898
4528,2200.0,25162.0,1.58137
4529,15309.0,21642.0,1.5813295
4530,6410.0,22196.0,1.5813128
4531,4994.0,19632.0,1.5812349
4532,1042.0,15909.0,1.5812345
4533,16184.0,17317.0,1.5812279
4534,1863.0,15309.0,1.5812157
4535,16609.0,17929.0,1.5811536
4536,4865.0,8558.0,1.5811435
4537,22336.0,26838.0,1.5811337
4538,408.0,18496.0,1.581123
4539,8467.0,18496.0,1.5811034
4540,15556.0,27859.0,1.581095
4541,18283.0,22844.0,1.5810715
4542,6257.0,18486.0,1.5809616
4543,1863.0,12385.0,1.5808678
4544,27260.0,27488.0,1.5807562
4545,2829.0,21207.0,1.5807295
4546,14127.0,27875.0,1.5806502
4547,160.0,27260.0,1.5805373
4548,17381.0,25963.0,1.5804917
4549,9458.0,12022.0,1.5804617
4550,1235.0,4415.0,1.5804543
4551,17317.0,19784.0,1.5804116
4552,9308.0,16754.0,1.5803869
4553,12385.0,21375.0,1.5803325
4554,16660.0,17317.0,1.58032
4555,436.0,25972.0,1.5802615
4556,6191.0,16754.0,1.5802189
4557,24924.0,25946.0,1.5801455
4558,5670.0,10289.0,1.580132
4559,8342.0,13786.0,1.5800644
4560,15309.0,17152.0,1.5800014
4561,15556.0,27854.0,1.5799304
4562,17038.0,21335.0,1.5798303
4563,4994.0,27690.0,1.5797775
4564,12099.0,18953.0,1.5796965
4565,9257.0,18283.0,1.5796902
4566,8614.0,27243.0,1.5796708
4567,24146.0,24275.0,1.5796622
4568,2602.0,21335.0,1.5796602
4569,17317.0,25439.0,1.5796344
4570,6737.0,12111.0,1.5796186
4571,8614.0,24433.0,1.5795983
4572,2829.0,11736.0,1.5795368
4573,25162.0,27719.0,1.5794128
4574,10501.0,24243.0,1.5793799
4575,12385.0,16999.0,1.5793526
4576,5763.0,15909.0,1.5792615
4577,15556.0,23469.0,1.5792345
4578,15245.0,27687.0,1.5791901
4579,6135.0,13786.0,1.5791179
4580,12127.0,14454.0,1.5790797
4581,6497.0,12127.0,1.5790771
4582,18531.0,20497.0,1.5790313
4583,7838.0,24933.0,1.5789912
4584,15556.0,21207.0,1.5789768
4585,5462.0,23244.0,1.5789602
4586,398.0,16625.0,1.5789591
4587,6816.0,13371.0,1.5789546
4588,13231.0,25946.0,1.578897
4589,15556.0,23641.0,1.5788869
4590,16738.0,26248.0,1.5788733
4591,4009.0,13371.0,1.5787282
4592,13566.0,15309.0,1.5787104
4593,8614.0,13231.0,1.5787054
4594,1194.0,12385.0,1.5787016
4595,3360.0,8614.0,1.5786167
4596,12424.0,17317.0,1.5786049
4597,13371.0,19668.0,1.5786017
4598,12385.0,24484.0,1.5784475
4599,6925.0,12299.0,1.5783107
4600,8614.0,13097.0,1.5782968
4601,10708.0,15909.0,1.5782801
4602,17013.0,17691.0,1.5782516
4603,7735.0,15309.0,1.5782448
4604,5169.0,23659.0,1.5782319
4605,8558.0,13371.0,1.5782235
4606,26184.0,27687.0,1.5782129
4607,5169.0,21335.0,1.5780331
4608,4633.0,15309.0,1.5780251
4609,18671.0,27260.0,1.5779492
4610,13725.0,17317.0,1.5779457
4611,4987.0,10319.0,1.577933
4612,12210.0,16738.0,1.57792
4613,16754.0,27681.0,1.577874
4614,8089.0,22196.0,1.5778095
4615,8614.0,12688.0,1.577787
4616,7953.0,17317.0,1.5777154
4617,6887.0,17836.0,1.5777134
4618,2379.0,16754.0,1.5777028
4619,12385.0,15252.0,1.5776471
4620,6257.0,15354.0,1.5776273
4621,3352.0,25972.0,1.5776268
4622,14078.0,15309.0,1.5776219
4623,823.0,18436.0,1.5776044
4624,2274.0,17317.0,1.577598
4625,2230.0,12099.0,1.577596
4626,14860.0,17278.0,1.5775795
4627,1052.0,25215.0,1.5775493
4628,708.0,16738.0,1.5775485
4629,12159.0,16625.0,1.5774999
4630,16754.0,23938.0,1.5774876
4631,15886.0,17761.0,1.5774225
4632,16625.0,25944.0,1.5773989
4633,9694.0,25972.0,1.5773455
4634,4181.0,21335.0,1.5773073
4635,6086.0,8614.0,1.5773072
4636,2829.0,22530.0,1.5772847
4637,22855.0,25215.0,1.5772732
4638,3388.0,17381.0,1.5772326
4639,12193.0,25972.0,1.5770868
4640,6875.0,12385.0,1.5770533
4641,4794.0,27719.0,1.5770022
4642,25215.0,26701.0,1.5769701
4643,25215.0,27428.0,1.5768734
4644,6497.0,8049.0,1.5767766
4645,4633.0,12565.0,1.5767657
4646,3423.0,26785.0,1.5767381
4647,709.0,17381.0,1.5767075
4648,15351.0,21335.0,1.576696
4649,12385.0,24594.0,1.5766847
4650,6988.0,17278.0,1.5766433
4651,8558.0,20282.0,1.5766289
4652,18953.0,25963.0,1.5765654
4653,24994.0,25972.0,1.5765349
4654,12385.0,26018.0,1.5764521
4655,20282.0,25162.0,1.5763865
4656,2829.0,8940.0,1.5763859
4657,14454.0,27260.0,1.5763608
4658,17381.0,20281.0,1.5762926
4659,18451.0,24059.0,1.5762486
4660,3401.0,4987.0,1.5761906
4661,23697.0,27260.0,1.5761555
4662,4279.0,12385.0,1.5761427
4663,8342.0,24059.0,1.5760432
4664,10262.0,11672.0,1.5759652
4665,408.0,16660.0,1.5759593
4666,2877.0,16754.0,1.5759422
4667,5290.0,15909.0,1.5758166
4668,8558.0,13231.0,1.5757618
4669,17381.0,24433.0,1.5757244
4670,6410.0,6737.0,1.5757157
4671,15886.0,21793.0,1.5756794
4672,15909.0,22384.0,1.5756781
4673,4794.0,25766.0,1.5755253
4674,8022.0,12385.0,1.5754956
4675,18283.0,26838.0,1.5754924
4676,1949.0,4987.0,1.5754285
4677,6174.0,25972.0,1.5754247
4678,16754.0,23659.0,1.57542
4679,18445.0,22196.0,1.5754
4680,21639.0,25972.0,1.5753946
4681,17929.0,21604.0,1.5753733
4682,9465.0,16720.0,1.5753715
4683,2829.0,13938.0,1.5753431
4684,2993.0,23042.0,1.5753086
4685,3258.0,12385.0,1.5752928
4686,4794.0,10085.0,1.5752411
4687,24284.0,27260.0,1.575163
4688,3978.0,15556.0,1.5751556
4689,13231.0,24433.0,1.5751538
4690,16625.0,19165.0,1.5751294
4691,2829.0,13023.0,1.5751083
4692,2200.0,17381.0,1.5750299
4693,17929.0,27859.0,1.5750215
4694,482.0,16625.0,1.5750096
4695,10384.0,18759.0,1.5749983
4696,4987.0,6054.0,1.5749328
4697,3319.0,20497.0,1.5748987
4698,4994.0,5794.0,1.5748392
4699,20281.0,27687.0,1.5748221
4700,7131.0,27260.0,1.574796
4701,9151.0,19714.0,1.5747477
4702,7895.0,19853.0,1.5747285
4703,6410.0,26785.0,1.5747176
4704,25775.0,26649.0,1.5744815
4705,13371.0,20224.0,1.574478
4706,10262.0,16660.0,1.5744622
4707,2120.0,4676.0,1.5744469
4708,13231.0,16167.0,1.5744462
4709,10899.0,17317.0,1.5744449
4710,19599.0,23901.0,1.5744333
4711,736.0,16625.0,1.5743588
4712,13371.0,17678.0,1.5742689
4713,19272.0,27260.0,1.5742381
4714,1042.0,2120.0,1.574172
4715,3319.0,15556.0,1.574121
4716,8103.0,17381.0,1.5741154
4717,20010.0,20497.0,1.5740962
4718,12141.0,15909.0,1.574011
4719,1235.0,3388.0,1.5739115
4720,8614.0,17944.0,1.5739069
4721,9521.0,25972.0,1.5738951
4722,5175.0,23022.0,1.573853
4723,823.0,6410.0,1.5738432
4724,3478.0,27875.0,1.5738416
4725,8467.0,23145.0,1.5737466
4726,1066.0,26838.0,1.5736578
4727,5457.0,25972.0,1.5736467
4728,5215.0,12193.0,1.5736266
4729,15556.0,21591.0,1.5736219
4730,1235.0,26248.0,1.5736023
4731,18671.0,21335.0,1.5735917
4732,823.0,9465.0,1.5735543
4733,23145.0,24146.0,1.5735431
4734,14610.0,15909.0,1.5735147
4735,16828.0,23700.0,1.573493
4736,361.0,17317.0,1.5734481
4737,14610.0,16625.0,1.573442
4738,4994.0,14818.0,1.5734335
4739,4415.0,14779.0,1.5734304
4740,13371.0,15357.0,1.5732784
4741,2230.0,25162.0,1.5732472
4742,7776.0,12877.0,1.573237
4743,2412.0,23808.0,1.5732354
4744,19020.0,25972.0,1.5732305
4745,5175.0,5359.0,1.5731702
4746,23623.0,25972.0,1.5731635
4747,6497.0,7134.0,1.5731612
4748,16660.0,16720.0,1.5731355
4749,10262.0,25946.0,1.5730777
4750,12385.0,19777.0,1.5730604
4751,6086.0,6737.0,1.5730292
4752,823.0,25946.0,1.5729088
4753,1933.0,24275.0,1.5729082
4754,19942.0,25215.0,1.5728737
4755,4994.0,9521.0,1.5728706
4756,17317.0,25779.0,1.5728496
4757,823.0,3306.0,1.5727985
4758,8614.0,9102.0,1.5726913
4759,9787.0,10085.0,1.5726756
4760,885.0,4987.0,1.5726284
4761,9645.0,16625.0,1.572606
4762,16798.0,17093.0,1.5724905
4763,7370.0,27260.0,1.5724806
4764,6887.0,16798.0,1.5724722
4765,2496.0,20497.0,1.5724493
4766,2762.0,4987.0,1.5723796
4767,2829.0,16660.0,1.5723767
4768,15909.0,19953.0,1.5723593
4769,7134.0,13566.0,1.5723425
4770,18550.0,21335.0,1.5723368
4771,14637.0,20497.0,1.5723325
4772,12385.0,24717.0,1.5722662
4773,7826.0,9465.0,1.572206
4774,24971.0,27260.0,1.5721617
4775,16738.0,26785.0,1.57215
4776,8614.0,19228.0,1.5721338
4777,507.0,21335.0,1.5720533
4778,6257.0,15177.0,1.5720527
4779,13371.0,19380.0,1.5720427
4780,17317.0,23700.0,1.571955
4781,2829.0,3331.0,1.5719335
4782,482.0,4987.0,1.5719256
4783,6257.0,26885.0,1.5718988
4784,6497.0,12208.0,1.5718892
4785,2496.0,4794.0,1.5718492
4786,3423.0,20282.0,1.5718074
4787,12385.0,22148.0,1.5717913
4788,4068.0,24933.0,1.5717602
4789,5743.0,12385.0,1.5716819
4790,1794.0,10384.0,1.5716785
4791,844.0,7134.0,1.5716586
4792,3042.0,13371.0,1.5715481
4793,17658.0,21335.0,1.5715375
4794,7134.0,9465.0,1.5715292
4795,9151.0,13281.0,1.5714986
4796,23147.0,27875.0,1.5714738
4797,24095.0,27687.0,1.571407
4798,6410.0,17288.0,1.5713974
4799,9465.0,12299.0,1.5713838
4800,4994.0,7131.0,1.5712899
4801,14677.0,16798.0,1.571233
4802,24234.0,27260.0,1.571193
4803,10289.0,10952.0,1.5711708
4804,17317.0,26701.0,1.5711702
4805,16625.0,27086.0,1.5711502
4806,1235.0,6257.0,1.5711459
4807,5527.0,6257.0,1.5711274
4808,12099.0,17085.0,1.5710878
4809,1727.0,7735.0,1.5710876
4810,15556.0,22943.0,1.5710791
4811,16167.0,25215.0,1.5710305
4812,5683.0,13371.0,1.5710258
4813,844.0,19679.0,1.570992
4814,12562.0,16828.0,1.5709747
4815,25972.0,27490.0,1.5708629
4816,1933.0,4994.0,1.570853
4817,8558.0,10085.0,1.5707396
4818,5025.0,16738.0,1.5707105
4819,3048.0,6925.0,1.5707043
4820,5215.0,18934.0,1.570699
4821,7134.0,10384.0,1.5706841
4822,12385.0,19848.0,1.5705878
4823,14677.0,17691.0,1.5705805
4824,1410.0,16625.0,1.5705737
4825,17929.0,22336.0,1.5705699
4826,2829.0,27157.0,1.5704527
4827,6497.0,12877.0,1.5704359
4828,10735.0,16754.0,1.5703917
4829,9465.0,25946.0,1.5702776
4830,13701.0,16798.0,1.5702302
4831,12385.0,27157.0,1.5701766
4832,15556.0,20786.0,1.5701402
4833,8161.0,12565.0,1.5701214
4834,16979.0,23901.0,1.5700468
4835,7776.0,15909.0,1.57004
4836,408.0,10501.0,1.569982
4837,4865.0,18531.0,1.5699517
4838,22852.0,25775.0,1.5699517
4839,2829.0,10819.0,1.5699191
4840,1450.0,4994.0,1.5699145
4841,17317.0,24834.0,1.5699116
4842,2829.0,26018.0,1.5698546
4843,6257.0,27243.0,1.5698513
4844,2829.0,24060.0,1.5698402
4845,7838.0,19011.0,1.5697943
4846,17381.0,22961.0,1.5697194
4847,4415.0,27875.0,1.5696844
4848,408.0,12877.0,1.5695683
4849,5175.0,10012.0,1.5694792
4850,14637.0,17381.0,1.5694683
4851,844.0,22844.0,1.5694335
4852,16625.0,19848.0,1.5693946
4853,12344.0,25972.0,1.5693066
4854,10033.0,16754.0,1.5692911
4855,11891.0,16798.0,1.569278
4856,7735.0,20281.0,1.5692556
4857,12385.0,16824.0,1.5692255
4858,529.0,15556.0,1.5692056
4859,59.0,15556.0,1.5692033
4860,1235.0,20556.0,1.5691706
4861,709.0,12385.0,1.5691576
4862,16826.0,16828.0,1.5691268
4863,3484.0,13371.0,1.569091
4864,471.0,16828.0,1.5690811
4865,1235.0,3878.0,1.569079
4866,4994.0,10474.0,1.5690522
4867,25098.0,25215.0,1.5690343
4868,16720.0,17278.0,1.569034
4869,3918.0,4994.0,1.5689455
4870,8171.0,25215.0,1.5689377
4871,5169.0,12442.0,1.5688815
4872,17317.0,25865.0,1.5688617
4873,15309.0,27859.0,1.5688502
4874,4794.0,14779.0,1.5688347
4875,10819.0,15909.0,1.5687463
4876,8089.0,21407.0,1.5687085
4877,4068.0,16720.0,1.5686549
4878,408.0,15245.0,1.5686277
4879,507.0,17381.0,1.5686147
4880,10203.0,27875.0,1.5686064
4881,4994.0,16775.0,1.5685837
4882,7735.0,10384.0,1.568527
4883,15345.0,17317.0,1.568525
4884,8366.0,12385.0,1.568484
4885,5175.0,12565.0,1.5684634
4886,6925.0,15556.0,1.5684038
4887,10384.0,14677.0,1.5683562
4888,3629.0,25775.0,1.5683433
4889,15556.0,21421.0,1.5683112
4890,4994.0,5365.0,1.5683098
4891,19165.0,25215.0,1.5682172
4892,15556.0,20086.0,1.5681978
4893,2050.0,23808.0,1.5681416
4894,13130.0,15556.0,1.5681268
4895,12385.0,12953.0,1.5681161
4896,10384.0,17085.0,1.5680578
4897,12385.0,22368.0,1.5679705
4898,8161.0,15309.0,1.5679278
4899,9699.0,20497.0,1.56787
4900,6135.0,10085.0,1.5678564
4901,7735.0,11824.0,1.5678197
4902,2153.0,4994.0,1.5678147
4903,6257.0,24433.0,1.5677433
4904,4072.0,17317.0,1.567623
4905,3375.0,25972.0,1.5674857
4906,12385.0,13162.0,1.5674745
4907,6925.0,23145.0,1.5674722
4908,3978.0,4994.0,1.567461
4909,12127.0,14794.0,1.5674466
4910,2829.0,23760.0,1.5673373
4911,13203.0,14855.0,1.5673366
4912,6257.0,8940.0,1.5673307
4913,7637.0,12877.0,1.5673295
4914,645.0,17317.0,1.5673287
4915,6737.0,9787.0,1.5672816
4916,25865.0,25972.0,1.5672748
4917,16738.0,26004.0,1.5671953
4918,4092.0,4994.0,1.5671936
4919,7838.0,26838.0,1.5671629
4920,10289.0,24983.0,1.5671417
4921,9087.0,17317.0,1.5670708
4922,18953.0,21335.0,1.5670125
4923,5010.0,21335.0,1.5668799
4924,17381.0,21045.0,1.5668734
4925,17317.0,21207.0,1.5668329
4926,609.0,16625.0,1.5668125
4927,6497.0,13786.0,1.5667764
4928,4994.0,20556.0,1.5667312
4929,8467.0,16738.0,1.5667169
4930,7286.0,12385.0,1.566694
4931,4987.0,9787.0,1.5666808
4932,8514.0,15909.0,1.5666295
4933,1659.0,13203.0,1.5665631
4934,12565.0,18531.0,1.5665425
4935,14773.0,17317.0,1.5665368
4936,7570.0,12385.0,1.5665134
4937,5524.0,25215.0,1.5665042
4938,2829.0,25946.0,1.5664893
4939,8384.0,16625.0,1.5664818
4940,1235.0,13130.0,1.5664352
4941,12385.0,17817.0,1.5664272
4942,4994.0,19500.0,1.5664089
4943,7370.0,17381.0,1.5663862
4944,11824.0,24275.0,1.566248
4945,14625.0,16625.0,1.5661912
4946,8086.0,12385.0,1.5661787
4947,5175.0,13786.0,1.5661695
4948,1791.0,26785.0,1.5660855
4949,10384.0,22844.0,1.5660465
4950,530.0,15309.0,1.5660342
4951,2050.0,15909.0,1.5660212
4952,7637.0,15309.0,1.5660138
4953,8614.0,23472.0,1.5659022
4954,6323.0,16754.0,1.5657351
4955,2829.0,11175.0,1.5657123
4956,2829.0,15638.0,1.5656993
4957,12099.0,24095.0,1.5656778
4958,2829.0,16775.0,1.5656358
4959,6816.0,7838.0,1.5655714
4960,3048.0,15556.0,1.5654895
4961,2829.0,24713.0,1.5654851
4962,20797.0,25972.0,1.5654491
4963,16625.0,23563.0,1.5654031
4964,16828.0,21502.0,1.5653274
4965,8161.0,17836.0,1.5653136
4966,10384.0,22196.0,1.565287
4967,4994.0,27859.0,1.5652825
4968,15886.0,27788.0,1.5652512
4969,770.0,10384.0,1.5650865
4970,5175.0,26184.0,1.5650251
4971,9151.0,24924.0,1.5650138
4972,1859.0,15909.0,1.565006
4973,15909.0,16828.0,1.5648515
4974,124.0,4994.0,1.5648204
4975,6925.0,18986.0,1.56466
4976,16035.0,25972.0,1.5646319
4977,12099.0,18666.0,1.5646131
4978,4994.0,21045.0,1.5645561
4979,16826.0,24933.0,1.5645031
4980,2250.0,16738.0,1.5644931
4981,6257.0,11953.0,1.5644662
4982,10384.0,20497.0,1.5644187
4983,4994.0,13690.0,1.5644081
4984,10085.0,24933.0,1.5644045
4985,6257.0,17585.0,1.5643909
4986,5683.0,15556.0,1.564293
4987,7398.0,16798.0,1.5642915
4988,10501.0,26838.0,1.5642914
4989,728.0,8531.0,1.5642824
4990,8384.0,12385.0,1.5642756
4991,4794.0,24284.0,1.5642045
4992,4994.0,27138.0,1.5641998
4993,3319.0,6925.0,1.5641614
4994,4092.0,13371.0,1.5641164
4995,6925.0,24519.0,1.5641149
4996,2829.0,6257.0,1.5641032
4997,2993.0,3629.0,1.5640234
4998,5527.0,16798.0,1.5639936
4999,3388.0,13231.0,1.5639193
5000,7370.0,13371.0,1.5638366
5001,15345.0,24592.0,1.5638269
5002,3331.0,20497.0,1.5637988
5003,529.0,4865.0,1.5637771
5004,7735.0,17660.0,1.5637757
5005,844.0,24933.0,1.5637348
5006,6410.0,16738.0,1.5636847
5007,2829.0,5109.0,1.563683
5008,2120.0,24834.0,1.5636582
5009,12565.0,18986.0,1.5635786
5010,12099.0,25963.0,1.563556
5011,9787.0,26184.0,1.5635394
5012,1566.0,25162.0,1.56347
5013,15309.0,21568.0,1.5634326
5014,8069.0,25972.0,1.5634276
5015,823.0,17658.0,1.5634134
5016,8171.0,13231.0,1.5633783
5017,14779.0,17836.0,1.5633522
5018,1235.0,16999.0,1.5633173
5019,1066.0,15309.0,1.5632159
5020,1388.0,24933.0,1.5631883
5021,13566.0,16720.0,1.5631428
5022,1887.0,12385.0,1.563071
5023,12385.0,17022.0,1.5630307
5024,4987.0,6410.0,1.5629646
5025,885.0,21421.0,1.5628867
5026,17022.0,17317.0,1.5628844
5027,2829.0,21077.0,1.5628736
5028,3918.0,16625.0,1.5628195
5029,3878.0,15309.0,1.5628145
5030,10007.0,15909.0,1.5627438
5031,14127.0,16738.0,1.5626525
5032,25215.0,27388.0,1.5626415
5033,3673.0,4994.0,1.5625559
5034,17317.0,25234.0,1.5625217
5035,885.0,10262.0,1.5624516
5036,16176.0,16738.0,1.562398
5037,1626.0,25972.0,1.5623851
5038,14625.0,14779.0,1.5623806
5039,5215.0,10290.0,1.5623256
5040,12877.0,14794.0,1.5622729
5041,3001.0,6257.0,1.5622644
5042,21335.0,26248.0,1.5622447
5043,12385.0,21472.0,1.5622367
5044,4573.0,8467.0,1.5622089
5045,17381.0,25865.0,1.5621744
5046,18210.0,25215.0,1.56214
5047,5457.0,16625.0,1.5620115
5048,4676.0,23042.0,1.5619725
5049,16798.0,24592.0,1.5619494
5050,1235.0,16151.0,1.5619342
5051,4569.0,17317.0,1.561855
5052,5175.0,23659.0,1.561821
5053,4434.0,12127.0,1.5618188
5054,5010.0,25775.0,1.5617353
5055,4434.0,6257.0,1.561723
5056,18986.0,22196.0,1.5617195
5057,6257.0,9417.0,1.561624
5058,21335.0,24060.0,1.5615937
5059,4676.0,23244.0,1.56159
5060,19599.0,27687.0,1.5615798
5061,105.0,25972.0,1.561562
5062,12385.0,24585.0,1.5615004
5063,1235.0,24592.0,1.5615003
5064,1863.0,7776.0,1.5614889
5065,15263.0,15909.0,1.5613891
5066,21502.0,27260.0,1.5613729
5067,4794.0,20010.0,1.561358
5068,15556.0,23563.0,1.5613511
5069,5175.0,12111.0,1.5613209
5070,23042.0,25162.0,1.5612818
5071,530.0,7735.0,1.5612092
5072,6737.0,24933.0,1.561162
5073,408.0,8558.0,1.5611079
5074,1442.0,13231.0,1.561017
5075,2829.0,17085.0,1.5609858
5076,863.0,13371.0,1.5609307
5077,5215.0,15721.0,1.5608972
5078,8089.0,12442.0,1.5608939
5079,8467.0,8558.0,1.5608734
5080,2120.0,12111.0,1.5608264
5081,2829.0,8405.0,1.560779
5082,2829.0,19325.0,1.5607618
5083,1235.0,17804.0,1.5607564
5084,2120.0,4794.0,1.5607474
5085,59.0,2829.0,1.5607233
5086,2993.0,23808.0,1.5607122
5087,5215.0,17658.0,1.560706
5088,14794.0,24933.0,1.5606962
5089,24625.0,27875.0,1.5606664
5090,1759.0,21335.0,1.5606506
5091,6988.0,15556.0,1.5606481
5092,5215.0,8405.0,1.5606405
5093,10290.0,20497.0,1.5606083
5094,17381.0,19011.0,1.5606027
5095,823.0,1933.0,1.5605787
5096,8614.0,16959.0,1.5605018
5097,6020.0,8614.0,1.5601976
5098,10203.0,10262.0,1.5601643
5099,13203.0,13993.0,1.5601035
5100,4358.0,7457.0,1.560083
5101,10708.0,12385.0,1.5598505
5102,14704.0,25162.0,1.5597796
5103,4987.0,21604.0,1.559716
5104,12565.0,25775.0,1.5596776
5105,12385.0,18153.0,1.5596623
5106,2120.0,19567.0,1.5596342
5107,19853.0,24146.0,1.5596089
5108,10598.0,15909.0,1.5595871
5109,3230.0,23042.0,1.559432
5110,13371.0,17310.0,1.5593356
5111,8102.0,16738.0,1.5593337
