,Index1,Index2,Interaction Strength
1749,16170.0,19432.0,553.0293
1750,3581.0,9872.0,552.85956
1751,3581.0,21956.0,552.78064
1752,13445.0,15880.0,552.76294
1753,491.0,3581.0,552.75214
1754,17241.0,22493.0,552.6931
1755,3581.0,3942.0,552.55817
1756,3516.0,14745.0,552.5174
1757,14720.0,16170.0,552.46094
1758,14086.0,15880.0,552.458
1759,3581.0,22289.0,552.4469
1760,11393.0,27305.0,552.39545
1761,2338.0,16170.0,552.37683
1762,3581.0,4237.0,552.2864
1763,3581.0,7278.0,552.2746
1764,3516.0,16281.0,552.1013
1765,3581.0,8910.0,551.9275
1766,3581.0,18499.0,551.8748
1767,2316.0,16170.0,551.7778
1768,16170.0,22111.0,551.7618
1769,19094.0,27305.0,551.72003
1770,7064.0,16170.0,551.5991
1771,18443.0,27305.0,551.58276
1772,12522.0,27305.0,551.5693
1773,10002.0,15880.0,551.48206
1774,10927.0,16170.0,551.43335
1775,13815.0,16170.0,551.4054
1776,6838.0,11896.0,551.35986
1777,2541.0,3516.0,551.32825
1778,11123.0,16170.0,551.2948
1779,14356.0,16170.0,551.19763
1780,16170.0,17224.0,551.1735
1781,16170.0,19525.0,551.1545
1782,11302.0,16170.0,551.08813
1783,8927.0,24801.0,551.03375
1784,15880.0,25459.0,551.0294
1785,22439.0,27954.0,550.9778
1786,17241.0,25538.0,550.87274
1787,8188.0,16170.0,550.47034
1788,3516.0,4984.0,550.3647
1789,5455.0,16170.0,550.3425
1790,3581.0,5291.0,550.3278
1791,16170.0,24775.0,550.31647
1792,13945.0,15880.0,550.2989
1793,9750.0,15880.0,550.2838
1794,8.0,11574.0,550.2638
1795,3581.0,27330.0,550.2355
1796,16170.0,19493.0,550.2303
1797,16170.0,18179.0,550.1704
1798,8528.0,15880.0,550.0995
1799,13735.0,15880.0,550.0681
1800,9206.0,16170.0,550.0644
1801,11514.0,16170.0,550.0498
1802,19554.0,25463.0,550.0255
1803,4157.0,16170.0,549.9443
1804,15880.0,17489.0,549.9284
1805,10622.0,16170.0,549.85803
1806,3712.0,16170.0,549.7048
1807,10448.0,16170.0,549.54596
1808,3581.0,6630.0,549.4919
1809,15847.0,23626.0,549.43677
1810,2915.0,3516.0,549.4201
1811,7304.0,16170.0,549.2316
1812,78.0,16170.0,549.2136
1813,3581.0,25558.0,549.1791
1814,12218.0,16170.0,549.17896
1815,10316.0,15880.0,549.1524
1816,8.0,14085.0,549.0437
1817,3516.0,11971.0,549.00946
1818,16170.0,22620.0,548.9103
1819,3581.0,20030.0,548.6878
1820,13116.0,15880.0,548.5724
1821,5081.0,15880.0,548.23724
1822,12011.0,16170.0,548.18994
1823,3581.0,8610.0,548.15497
1824,13639.0,16170.0,548.07605
1825,13763.0,16170.0,548.0344
1826,3730.0,16170.0,548.0118
1827,16170.0,25965.0,547.9344
1828,10078.0,16170.0,547.9265
1829,15880.0,22908.0,547.8952
1830,3581.0,15167.0,547.8931
1831,2416.0,3581.0,547.60223
1832,16170.0,20774.0,547.5161
1833,16170.0,19290.0,547.4894
1834,2396.0,16170.0,547.34937
1835,1594.0,15880.0,547.2902
1836,4974.0,16170.0,547.2077
1837,683.0,15880.0,547.17505
1838,16170.0,27585.0,547.1663
1839,15880.0,20099.0,547.1217
1840,3581.0,19594.0,547.0724
1841,3581.0,8980.0,547.04663
1842,15880.0,25625.0,547.0339
1843,16170.0,23228.0,547.0313
1844,3581.0,24934.0,547.01117
1845,4351.0,15880.0,546.98926
1846,6007.0,16170.0,546.94635
1847,14162.0,19554.0,546.7966
1848,13999.0,16170.0,546.7511
1849,8840.0,15880.0,546.7416
1850,2639.0,15880.0,546.68695
1851,1143.0,16170.0,546.5883
1852,5060.0,9711.0,546.3433
1853,16170.0,27483.0,546.3301
1854,4858.0,15880.0,546.2632
1855,2880.0,15880.0,546.23804
1856,15880.0,26030.0,546.2062
1857,15880.0,20163.0,546.00104
1858,16170.0,18165.0,545.93536
1859,16170.0,25409.0,545.93524
1860,14204.0,16170.0,545.9199
1861,16373.0,19554.0,545.8723
1862,15880.0,20017.0,545.86975
1863,16170.0,24432.0,545.8582
1864,7827.0,15880.0,545.848
1865,15880.0,24191.0,545.765
1866,22439.0,25907.0,545.7539
1867,7229.0,15880.0,545.635
1868,3879.0,27305.0,545.62964
1869,16170.0,16904.0,545.6269
1870,17241.0,20343.0,545.41583
1871,5060.0,25786.0,545.4013
1872,12963.0,15880.0,545.3029
1873,22002.0,27305.0,545.2962
1874,4294.0,15880.0,545.2289
1875,15880.0,16413.0,545.1916
1876,16170.0,18162.0,545.19
1877,912.0,16170.0,545.15826
1878,3581.0,7648.0,545.1225
1879,461.0,16373.0,545.084
1880,10699.0,16170.0,545.01733
1881,3581.0,11620.0,544.84906
1882,3516.0,6219.0,544.81537
1883,3581.0,7097.0,544.6973
1884,1916.0,8927.0,544.68805
1885,12755.0,16170.0,544.45404
1886,16170.0,23533.0,544.3486
1887,1814.0,16170.0,544.30896
1888,7391.0,16170.0,544.22626
1889,5640.0,16170.0,544.1966
1890,16170.0,22354.0,544.1183
1891,3581.0,18369.0,544.10583
1892,16170.0,22568.0,544.062
1893,1007.0,16170.0,543.981
1894,15554.0,16170.0,543.9519
1895,16170.0,19200.0,543.905
1896,16170.0,20935.0,543.8671
1897,10.0,3581.0,543.69684
1898,11967.0,17241.0,543.6007
1899,12176.0,27305.0,543.5024
1900,5586.0,15880.0,543.4148
1901,3581.0,8046.0,543.3749
1902,3581.0,23447.0,543.26965
1903,3581.0,11411.0,543.2012
1904,16170.0,20130.0,543.14215
1905,16170.0,18182.0,543.0799
1906,3581.0,21507.0,543.02655
1907,16170.0,20266.0,542.98535
1908,15880.0,18181.0,542.9753
1909,3581.0,4324.0,542.9601
1910,4390.0,15880.0,542.9581
1911,3964.0,15880.0,542.9498
1912,16170.0,25983.0,542.8777
1913,348.0,16170.0,542.8653
1914,11068.0,17241.0,542.8035
1915,1174.0,3581.0,542.794
1916,1510.0,16170.0,542.7509
1917,4565.0,15880.0,542.5932
1918,6547.0,15880.0,542.4969
1919,16170.0,27813.0,542.4967
1920,15880.0,16468.0,542.44446
1921,3581.0,26924.0,542.4163
1922,16170.0,21747.0,542.3887
1923,7852.0,15880.0,542.38324
1924,12354.0,16170.0,542.3756
1925,3581.0,8387.0,542.36993
1926,16170.0,23662.0,542.34784
1927,10090.0,16170.0,542.3139
1928,4182.0,15880.0,542.31213
1929,8927.0,19104.0,542.28143
1930,1785.0,27305.0,542.16125
1931,3516.0,26466.0,542.1414
1932,11505.0,16170.0,542.1377
1933,5908.0,27305.0,542.02686
1934,16170.0,25170.0,541.9309
1935,15880.0,25977.0,541.85815
1936,6558.0,15880.0,541.8139
1937,3837.0,27305.0,541.7471
1938,1755.0,8927.0,541.55786
1939,16170.0,19997.0,541.4597
1940,16170.0,26979.0,541.4485
1941,3581.0,11561.0,541.4074
1942,7554.0,16170.0,541.36255
1943,15880.0,25619.0,541.02814
1944,3581.0,24482.0,540.9119
1945,16170.0,21773.0,540.8063
1946,13533.0,16170.0,540.63525
1947,7156.0,16170.0,540.5963
1948,16170.0,25774.0,540.31525
1949,16170.0,26036.0,540.24255
1950,9177.0,16170.0,540.2372
1951,15525.0,15880.0,540.22675
1952,8062.0,16170.0,540.2092
1953,11265.0,25786.0,540.1603
1954,16170.0,19749.0,540.1369
1955,16170.0,22125.0,540.04266
1956,13255.0,15880.0,540.0374
1957,12770.0,16170.0,539.9229
1958,16170.0,19667.0,539.80774
1959,8482.0,15880.0,539.74225
1960,15880.0,18197.0,539.60815
1961,15880.0,23292.0,539.5101
1962,3581.0,25465.0,539.4976
1963,16170.0,24553.0,539.26404
1964,3581.0,10964.0,539.20667
1965,26505.0,27305.0,539.176
1966,13400.0,26592.0,539.1332
1967,15864.0,16170.0,539.10535
1968,16170.0,19172.0,539.0294
1969,16170.0,18628.0,538.9467
1970,3581.0,17436.0,538.9295
1971,8.0,13400.0,538.78564
1972,9786.0,16170.0,538.77997
1973,4334.0,16170.0,538.74133
1974,2556.0,3581.0,538.71704
1975,15880.0,24073.0,538.6475
1976,16170.0,19332.0,538.62256
1977,9868.0,16170.0,538.60626
1978,1518.0,15880.0,538.57367
1979,16170.0,22938.0,538.5556
1980,15880.0,16981.0,538.4732
1981,1339.0,3581.0,538.45276
1982,16170.0,22850.0,538.35175
1983,2136.0,16170.0,538.34656
1984,16170.0,22218.0,538.3047
1985,2135.0,15880.0,538.28314
1986,11245.0,16170.0,538.2483
1987,16170.0,17256.0,538.1584
1988,3581.0,17157.0,538.1214
1989,14769.0,22439.0,538.10175
1990,2872.0,16170.0,538.07855
1991,15880.0,16296.0,537.92236
1992,3581.0,14980.0,537.9042
1993,3581.0,12179.0,537.762
1994,26518.0,26522.0,537.7245
1995,12496.0,16170.0,537.71045
1996,3581.0,24500.0,537.68115
1997,3581.0,6476.0,537.59784
1998,15880.0,23275.0,537.576
1999,8.0,1916.0,537.4781
2000,17241.0,25407.0,537.4532
2001,16170.0,23561.0,537.3399
2002,16170.0,16472.0,537.2503
2003,3581.0,23713.0,537.1373
2004,17241.0,25003.0,537.0282
2005,16170.0,22002.0,537.0237
2006,15880.0,25991.0,536.97107
2007,3581.0,20551.0,536.9037
2008,16170.0,27018.0,536.8531
2009,2701.0,3581.0,536.806
2010,5680.0,15880.0,536.716
2011,11922.0,16170.0,536.6539
2012,5312.0,16170.0,536.5797
2013,16170.0,22424.0,536.3211
2014,2152.0,15880.0,536.2874
2015,6996.0,15880.0,536.23065
2016,10269.0,15880.0,536.2268
2017,13400.0,15189.0,536.2064
2018,3581.0,22265.0,536.20166
2019,12486.0,16170.0,536.14496
2020,3581.0,9585.0,536.0545
2021,26513.0,27305.0,536.04266
2022,5327.0,16170.0,536.00574
2023,3581.0,8147.0,535.984
2024,8870.0,15880.0,535.93414
2025,16170.0,21276.0,535.871
2026,7885.0,16170.0,535.8664
2027,6905.0,16170.0,535.85364
2028,3581.0,7626.0,535.7951
2029,2270.0,16170.0,535.7449
2030,3651.0,16170.0,535.70026
2031,3581.0,26406.0,535.6431
2032,25787.0,27305.0,535.6404
2033,13377.0,17241.0,535.6333
2034,6014.0,15880.0,535.56775
2035,1339.0,19656.0,535.5292
2036,13216.0,15880.0,535.47
2037,3581.0,25965.0,535.44775
2038,16164.0,16256.0,535.41235
2039,220.0,3581.0,535.3656
2040,13679.0,17241.0,535.3395
2041,15254.0,16170.0,535.2848
2042,16170.0,26080.0,535.2727
2043,16170.0,20197.0,535.13257
2044,3581.0,14042.0,535.11255
2045,3551.0,3581.0,535.1024
2046,7772.0,16170.0,535.06934
2047,15880.0,17082.0,535.0662
2048,1755.0,9711.0,535.0096
2049,16170.0,16972.0,534.7323
2050,14922.0,16170.0,534.6808
2051,13519.0,16170.0,534.3444
2052,15880.0,21965.0,534.3262
2053,3581.0,25277.0,534.29346
2054,4078.0,17241.0,534.2301
2055,1610.0,16170.0,534.098
2056,17241.0,19701.0,534.0512
2057,12211.0,16170.0,533.8288
2058,16170.0,20253.0,533.7339
2059,3581.0,27328.0,533.72906
2060,3581.0,19665.0,533.62213
2061,3017.0,16170.0,533.61304
2062,3581.0,20680.0,533.6051
2063,8599.0,25620.0,533.4585
2064,16170.0,21047.0,533.3944
2065,3581.0,9218.0,533.30164
2066,15880.0,21213.0,533.2811
2067,7010.0,27305.0,533.08905
2068,2137.0,16170.0,533.0206
2069,19554.0,27954.0,533.0153
2070,3150.0,17455.0,533.0052
2071,15880.0,19103.0,532.98663
2072,12965.0,15880.0,532.9826
2073,15880.0,26542.0,532.941
2074,3581.0,9619.0,532.90125
2075,10350.0,15880.0,532.8688
2076,15880.0,27390.0,532.71747
2077,16170.0,26866.0,532.6945
2078,15056.0,16170.0,532.5616
2079,3581.0,8256.0,532.33966
2080,3581.0,12346.0,532.30414
2081,16170.0,16493.0,532.26605
2082,7258.0,16170.0,532.17346
2083,3581.0,15712.0,532.11926
2084,16170.0,26789.0,532.08417
2085,16170.0,21476.0,531.9676
2086,3581.0,15566.0,531.8357
2087,16087.0,16170.0,531.7333
2088,26506.0,26522.0,531.6917
2089,16170.0,27379.0,531.6891
2090,19509.0,27305.0,531.66724
2091,8702.0,16170.0,531.6562
2092,9369.0,16170.0,531.5954
2093,15880.0,17640.0,531.432
2094,8231.0,15880.0,531.42993
2095,3124.0,16170.0,531.4046
2096,16170.0,16409.0,531.3651
2097,16170.0,27313.0,531.3319
2098,12692.0,16170.0,531.2978
2099,3581.0,22158.0,531.2194
2100,15880.0,22955.0,531.19403
2101,13108.0,15880.0,531.18726
2102,4497.0,15880.0,531.1754
2103,4689.0,16170.0,531.13763
2104,8610.0,16170.0,531.0863
2105,15880.0,18603.0,531.0626
2106,2453.0,16170.0,530.9094
2107,15880.0,23561.0,530.8234
2108,16048.0,16170.0,530.7528
2109,6400.0,15880.0,530.71674
2110,16766.0,25547.0,530.6212
2111,10316.0,27305.0,530.56604
2112,3581.0,8296.0,530.51855
2113,3581.0,22341.0,530.473
2114,2950.0,15880.0,530.4664
2115,3581.0,6316.0,530.4516
2116,16170.0,21925.0,530.44324
2117,13196.0,14162.0,530.3881
2118,3793.0,16170.0,530.3691
2119,15880.0,26997.0,530.131
2120,15819.0,16170.0,530.0369
2121,16170.0,26695.0,529.99384
2122,16170.0,27544.0,529.9734
2123,9312.0,16170.0,529.95807
2124,445.0,15880.0,529.90216
2125,3581.0,5225.0,529.8771
2126,22614.0,23626.0,529.79144
2127,16170.0,19199.0,529.70953
2128,16170.0,18761.0,529.6351
2129,13196.0,19554.0,529.6285
2130,23228.0,27305.0,529.48254
2131,4403.0,16170.0,529.3962
2132,15880.0,17758.0,529.21954
2133,18797.0,27305.0,529.0627
2134,16170.0,20426.0,529.0363
2135,14998.0,16170.0,529.03406
2136,3581.0,24408.0,529.01227
2137,14679.0,17241.0,528.9525
2138,16170.0,27407.0,528.9212
2139,15880.0,25118.0,528.8704
2140,16170.0,22985.0,528.6662
2141,15880.0,24086.0,528.6589
2142,10782.0,11896.0,528.6579
2143,3581.0,14022.0,528.59155
2144,16170.0,20483.0,528.5572
2145,15880.0,19347.0,528.5279
2146,16170.0,22795.0,528.4524
2147,3164.0,15880.0,528.25305
2148,17241.0,21339.0,528.22723
2149,16170.0,18857.0,528.13226
2150,1795.0,3581.0,528.13165
2151,8778.0,16170.0,528.12036
2152,18725.0,27305.0,528.0058
2153,16170.0,26372.0,528.0055
2154,6430.0,16170.0,527.992
2155,15880.0,25043.0,527.9893
2156,19554.0,27084.0,527.9736
2157,11069.0,16170.0,527.9027
2158,16170.0,25971.0,527.90125
2159,3451.0,15880.0,527.88525
2160,15880.0,19072.0,527.8112
2161,17455.0,22439.0,527.7495
2162,10979.0,16170.0,527.74554
2163,14853.0,16170.0,527.6024
2164,8927.0,25188.0,527.5315
2165,16170.0,26956.0,527.5128
2166,23134.0,27305.0,527.3952
2167,15880.0,22027.0,527.3236
2168,14936.0,17241.0,527.32056
2169,15880.0,17074.0,527.2994
2170,9201.0,27305.0,527.27246
2171,2264.0,16170.0,527.22485
2172,8.0,2366.0,527.20154
2173,3516.0,23775.0,527.1564
2174,16170.0,20876.0,527.1429
2175,6412.0,16170.0,527.1189
2176,2090.0,16170.0,527.04596
2177,15188.0,25188.0,526.96155
2178,14604.0,16170.0,526.9239
2179,4019.0,17241.0,526.823
2180,1317.0,15880.0,526.799
2181,3581.0,4524.0,526.7357
2182,1339.0,9070.0,526.54755
2183,5474.0,16170.0,526.47034
2184,16170.0,18237.0,526.46924
2185,16170.0,19673.0,526.43134
2186,11709.0,27305.0,526.4143
2187,14288.0,16170.0,526.4041
2188,2369.0,15880.0,526.35547
2189,8793.0,16170.0,526.23267
2190,16170.0,17072.0,526.2071
2191,7114.0,16170.0,526.17596
2192,3157.0,16170.0,526.1614
2193,12322.0,15880.0,526.1499
2194,15880.0,27475.0,526.1371
2195,15880.0,22524.0,526.13574
2196,16170.0,25960.0,526.0251
2197,13052.0,15880.0,525.93713
2198,16170.0,18994.0,525.89514
2199,5200.0,16170.0,525.88275
2200,6573.0,27305.0,525.6997
2201,3581.0,16920.0,525.65533
2202,461.0,13196.0,525.63715
2203,6027.0,16170.0,525.60944
2204,3581.0,22398.0,525.50586
2205,3581.0,12767.0,525.4454
2206,3581.0,23536.0,525.37823
2207,27305.0,27310.0,525.35706
2208,16170.0,27155.0,525.3352
2209,16170.0,16953.0,525.25464
2210,15880.0,16834.0,525.2429
2211,16170.0,21884.0,525.24243
2212,15880.0,18680.0,525.2189
2213,12740.0,15880.0,525.16986
2214,16170.0,18624.0,525.1408
2215,16170.0,18982.0,525.13135
2216,779.0,16170.0,525.0472
2217,16170.0,22459.0,524.9986
2218,3516.0,19593.0,524.8325
2219,2957.0,16170.0,524.79694
2220,3581.0,20165.0,524.76166
2221,14059.0,15880.0,524.7405
2222,1946.0,15880.0,524.56213
2223,15880.0,25557.0,524.52625
2224,15880.0,18466.0,524.5262
2225,5430.0,16170.0,524.476
2226,16170.0,19112.0,524.4619
2227,15880.0,18982.0,524.436
2228,11610.0,15880.0,524.3566
2229,3571.0,16170.0,524.3324
2230,16170.0,20449.0,524.3231
2231,15880.0,19808.0,524.24896
2232,2014.0,15880.0,524.2297
2233,16170.0,18367.0,524.22266
2234,15880.0,19326.0,524.1617
2235,16170.0,22834.0,524.12524
2236,5427.0,16170.0,524.1007
2237,11091.0,27305.0,524.02686
2238,11130.0,16170.0,524.0202
2239,9138.0,16170.0,523.9475
2240,16170.0,21233.0,523.80597
2241,566.0,15880.0,523.79193
2242,11383.0,16170.0,523.7495
2243,3581.0,22890.0,523.72687
2244,16170.0,22964.0,523.5839
2245,4364.0,16170.0,523.5767
2246,12767.0,16170.0,523.5561
2247,8790.0,16170.0,523.47235
2248,5811.0,16256.0,523.4551
2249,5360.0,16170.0,523.3314
2250,15880.0,18534.0,523.28723
2251,1518.0,3581.0,523.2556
2252,15880.0,22185.0,523.19867
2253,870.0,16170.0,523.05786
2254,3581.0,4259.0,522.94806
2255,13807.0,27305.0,522.9358
2256,3750.0,16170.0,522.9023
2257,3581.0,15516.0,522.85596
2258,3581.0,16581.0,522.8308
2259,16170.0,20663.0,522.8142
2260,6371.0,16256.0,522.73157
2261,15880.0,21338.0,522.7003
2262,15566.0,15880.0,522.607
2263,9865.0,15880.0,522.34186
2264,15880.0,21606.0,522.26215
2265,16170.0,20551.0,522.2223
2266,3581.0,19979.0,522.14075
2267,16170.0,21779.0,522.1112
2268,3581.0,7229.0,522.10834
2269,3581.0,18595.0,522.0904
2270,3581.0,15022.0,522.0355
2271,2367.0,15880.0,522.0283
2272,16170.0,21322.0,522.0281
2273,3150.0,25907.0,522.02277
2274,16170.0,20213.0,522.0113
2275,15880.0,25188.0,521.93396
2276,1943.0,16170.0,521.93115
2277,3581.0,6525.0,521.906
2278,16170.0,25008.0,521.87787
2279,8885.0,16170.0,521.8282
2280,16170.0,26726.0,521.80206
2281,8850.0,27305.0,521.67957
2282,1963.0,15880.0,521.6431
2283,15880.0,22133.0,521.59534
2284,16170.0,18962.0,521.5953
2285,6009.0,15880.0,521.5788
2286,15694.0,16170.0,521.55426
2287,16170.0,23379.0,521.44836
2288,11226.0,27305.0,521.43524
2289,3581.0,26418.0,521.42944
2290,23250.0,27305.0,521.40295
2291,7278.0,16170.0,521.3204
2292,11574.0,12005.0,521.2526
2293,5543.0,15880.0,521.2208
2294,15880.0,25065.0,521.21704
2295,6841.0,15880.0,521.1366
2296,15880.0,22442.0,521.1206
2297,15188.0,16170.0,521.1022
2298,3581.0,19377.0,521.0868
2299,3581.0,24567.0,521.05115
2300,15880.0,24470.0,521.03424
2301,3581.0,6674.0,521.01294
2302,16170.0,26457.0,520.90295
2303,12425.0,16170.0,520.8476
2304,334.0,16170.0,520.83344
2305,8301.0,16170.0,520.832
2306,16170.0,27120.0,520.8292
2307,3581.0,26024.0,520.76605
2308,3671.0,16170.0,520.7235
2309,16170.0,17053.0,520.6951
2310,3581.0,27567.0,520.6702
2311,499.0,15880.0,520.6046
2312,16170.0,26103.0,520.57544
2313,3581.0,20924.0,520.5687
2314,4935.0,15880.0,520.3828
2315,15586.0,16170.0,520.3813
2316,13820.0,27305.0,520.3512
2317,1981.0,6080.0,520.3399
2318,15880.0,16416.0,520.32874
2319,16170.0,25845.0,520.30585
2320,440.0,15880.0,520.24664
2321,14239.0,15880.0,520.19147
2322,1550.0,26522.0,520.1027
2323,16170.0,27274.0,520.06195
2324,1002.0,15880.0,520.0617
2325,10507.0,15880.0,520.0342
2326,3581.0,19847.0,519.9849
2327,3150.0,14769.0,519.97815
2328,8835.0,16170.0,519.8803
2329,4057.0,16170.0,519.85425
2330,12479.0,19992.0,519.72394
2331,9711.0,24801.0,519.71027
2332,24046.0,27305.0,519.6929
2333,16170.0,20025.0,519.67957
2334,16256.0,16713.0,519.621
2335,8602.0,16256.0,519.61206
2336,12788.0,15880.0,519.567
2337,16170.0,27222.0,519.54443
2338,3581.0,26377.0,519.46924
2339,1550.0,27305.0,519.45874
2340,1981.0,21182.0,519.4382
2341,25043.0,27305.0,519.4287
2342,4861.0,16170.0,519.4098
2343,3581.0,15819.0,519.2976
2344,15880.0,27552.0,519.2648
2345,3581.0,21275.0,519.2119
2346,14162.0,27084.0,519.19763
2347,13992.0,16170.0,519.07
2348,16170.0,23159.0,518.93634
2349,16170.0,16849.0,518.9266
2350,16170.0,25211.0,518.82837
2351,3887.0,16170.0,518.69257
2352,12433.0,16170.0,518.679
2353,15880.0,27402.0,518.6578
2354,831.0,3581.0,518.6309
2355,16258.0,27305.0,518.54877
2356,3516.0,10298.0,518.51874
2357,15880.0,18792.0,518.5077
2358,14085.0,25025.0,518.46173
2359,15880.0,16958.0,518.4328
2360,5258.0,15880.0,518.4285
2361,12576.0,16170.0,518.319
2362,19073.0,26522.0,518.26
2363,15880.0,26496.0,518.19714
2364,7722.0,27305.0,518.15356
2365,8632.0,15880.0,518.1198
2366,16170.0,16783.0,517.89984
2367,3581.0,20921.0,517.86053
2368,16170.0,27412.0,517.84393
2369,11256.0,25043.0,517.77435
2370,3581.0,10576.0,517.772
2371,278.0,15880.0,517.74316
2372,3581.0,12795.0,517.7199
2373,15880.0,19352.0,517.6804
2374,3581.0,23128.0,517.6172
2375,16170.0,24815.0,517.5741
2376,9303.0,16170.0,517.57263
2377,3581.0,27642.0,517.5344
2378,3581.0,22415.0,517.413
2379,9585.0,16170.0,517.40375
2380,23626.0,27305.0,517.38763
2381,15880.0,20126.0,517.34436
2382,9754.0,16170.0,517.3389
2383,16170.0,25272.0,517.2384
2384,16170.0,24198.0,517.1658
2385,15880.0,18324.0,517.12335
2386,14445.0,17241.0,517.022
2387,5587.0,16170.0,516.96655
2388,16170.0,16251.0,516.9442
2389,15880.0,25504.0,516.9253
2390,854.0,3581.0,516.9249
2391,13307.0,19992.0,516.92145
2392,15880.0,24567.0,516.8019
2393,9711.0,12844.0,516.77985
2394,18806.0,27305.0,516.72864
2395,8440.0,16170.0,516.696
2396,11169.0,16170.0,516.6072
2397,14026.0,16170.0,516.5485
2398,1753.0,26522.0,516.40753
2399,7263.0,16170.0,516.3394
2400,144.0,16170.0,516.28894
2401,1995.0,16170.0,516.24475
2402,14720.0,20131.0,516.1706
2403,16170.0,16601.0,515.8707
2404,4182.0,16170.0,515.8662
2405,6533.0,15880.0,515.84564
2406,17241.0,25783.0,515.8343
2407,5806.0,15880.0,515.8253
2408,16170.0,19239.0,515.7436
2409,916.0,3581.0,515.6826
2410,15880.0,21166.0,515.6397
2411,16170.0,24024.0,515.56354
2412,10502.0,15880.0,515.5296
2413,329.0,15880.0,515.4532
2414,16170.0,19204.0,515.4362
2415,16170.0,23664.0,515.405
2416,6152.0,15880.0,515.31934
2417,5487.0,16170.0,515.1917
2418,15880.0,17407.0,515.10565
2419,16170.0,27932.0,515.08813
2420,3581.0,14204.0,515.0509
2421,16170.0,23928.0,514.9401
2422,2763.0,15880.0,514.88544
2423,3581.0,16286.0,514.82874
2424,13131.0,16170.0,514.5778
2425,11241.0,16170.0,514.4134
2426,16170.0,17220.0,514.3877
2427,768.0,16170.0,514.3862
2428,9070.0,26522.0,514.34265
2429,9711.0,19104.0,514.3367
2430,8927.0,26522.0,514.2975
2431,3562.0,16170.0,514.20935
2432,10068.0,16170.0,514.1858
2433,16170.0,22228.0,514.17834
2434,3581.0,23387.0,514.10986
2435,4718.0,16170.0,514.061
2436,16170.0,17467.0,513.85095
2437,4118.0,16170.0,513.7691
2438,461.0,25463.0,513.7256
2439,12819.0,15880.0,513.67584
2440,3581.0,6291.0,513.67346
2441,12192.0,27305.0,513.56116
2442,3581.0,4065.0,513.515
2443,16170.0,27291.0,513.3939
2444,22294.0,27305.0,513.37915
2445,16170.0,19065.0,513.33594
2446,3581.0,18942.0,513.29364
2447,16170.0,19791.0,513.26794
2448,16170.0,20179.0,513.23346
2449,16170.0,27876.0,513.1868
2450,15670.0,16170.0,513.18134
2451,1339.0,4858.0,513.0942
2452,16170.0,25369.0,513.08246
2453,5717.0,15880.0,513.0819
2454,16170.0,22232.0,513.05005
2455,16170.0,21260.0,513.04346
2456,3581.0,18156.0,513.0404
2457,7087.0,15880.0,512.9694
2458,11317.0,27305.0,512.95264
2459,3581.0,17350.0,512.93756
2460,3581.0,4984.0,512.91504
2461,3581.0,21884.0,512.9122
2462,3516.0,5806.0,512.8082
2463,118.0,16170.0,512.801
2464,15880.0,20077.0,512.79926
2465,3581.0,13015.0,512.7336
2466,6838.0,22439.0,512.732
2467,16170.0,18907.0,512.68463
2468,12021.0,16170.0,512.64795
2469,3292.0,16170.0,512.6352
2470,16170.0,18627.0,512.5212
2471,8395.0,16170.0,512.4588
2472,10931.0,16170.0,512.3619
2473,3581.0,5772.0,512.3538
2474,16170.0,24664.0,512.30005
2475,7912.0,15880.0,512.18884
2476,16170.0,20040.0,512.11035
2477,15880.0,27328.0,512.0851
2478,3581.0,13791.0,511.9747
2479,3581.0,4693.0,511.85657
2480,3503.0,16170.0,511.6561
2481,16170.0,17985.0,511.54904
2482,1021.0,3581.0,511.46738
2483,14373.0,16170.0,511.4582
2484,9095.0,16170.0,511.34473
2485,7610.0,16170.0,511.31635
2486,2871.0,16170.0,511.31354
2487,16170.0,22022.0,511.27936
2488,15880.0,23771.0,511.17056
2489,16170.0,21395.0,511.16586
2490,3581.0,24196.0,511.0546
2491,15880.0,19847.0,510.89194
2492,16170.0,22087.0,510.7282
2493,402.0,16170.0,510.7213
2494,11125.0,16170.0,510.7165
2495,15880.0,20592.0,510.68497
2496,13053.0,16170.0,510.58847
2497,6633.0,15880.0,510.57523
2498,16170.0,19283.0,510.5521
2499,9908.0,15880.0,510.54227
2500,16170.0,21048.0,510.49384
2501,14188.0,16170.0,510.4619
2502,3581.0,26798.0,510.41077
2503,7045.0,16170.0,510.40594
2504,2756.0,15880.0,510.31488
2505,16170.0,22990.0,510.30817
2506,3516.0,7340.0,510.3015
2507,16170.0,26229.0,510.2836
2508,15880.0,20034.0,510.27774
2509,16170.0,25595.0,510.27008
2510,17241.0,19052.0,510.22095
2511,16897.0,17241.0,510.19345
2512,15880.0,24356.0,510.1454
2513,1002.0,16256.0,510.0792
2514,4250.0,25786.0,509.94092
2515,4381.0,15880.0,509.93927
2516,15189.0,16766.0,509.78867
2517,1770.0,16170.0,509.7807
2518,12538.0,16170.0,509.75027
2519,27305.0,27783.0,509.74557
2520,10080.0,16170.0,509.7435
2521,12825.0,15880.0,509.48114
2522,14021.0,27305.0,509.45868
2523,15382.0,16170.0,509.40012
2524,8213.0,16170.0,509.36536
2525,8927.0,12844.0,509.35352
2526,16031.0,16170.0,509.3395
2527,836.0,16170.0,509.27768
2528,16170.0,26522.0,509.27084
2529,15880.0,23235.0,509.2641
